sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
1941	0.7223789096	0.7223789096	0	0	0.2647048831	0.2477560788	0.8503844738	4.122180462
1942	0.7312396765	0.7312396765	0	0	0.2657160461	0.2318493724	0.8489549756	4.121759892
1943	0.7806714177	0.7806714177	0	0	0.264899224	0.2351341993	0.847591877	4.121408939
1944	0.8135587573	0.8135587573	0	0	0.2624644637	0.2599484921	0.8531071544	4.1212883
1945	0.8384996057	0.8384996057	0	0	0.2645533681	0.2484699935	0.8547774553	4.121390343
1946	0.8449440002	0.8449440002	0	0	0.271754384	0.2414816022	0.8653094172	4.121671677
1947	0.8680187464	0.8680187464	0	0	0.2754715085	0.2278917134	0.8651537299	4.121902943
1948	0.7842158079	0.7842158079	0	0	0.2720734477	0.2340441644	0.8614642024	4.122356415
1949	0.8280436397	0.8280436397	0	0	0.2709423602	0.2345439196	0.856464684	4.1225214
1950	0.8690561652	0.8690561652	0	0	0.267865032	0.2404652834	0.8535488844	4.121704578
1951	0.8687638044	0.8687638044	0	0	0.2669892013	0.2191891968	0.8455011249	4.121322155
1952	0.899538517	0.899538517	0	0	0.2655199468	0.2457051724	0.8556255102	4.121294498
1953	0.8926906586	0.8926906586	0	0	0.2680944502	0.2429119051	0.8628405333	4.121264458
1954	0.826289773	0.826289773	0	0	0.2730001509	0.2177879065	0.8619576693	4.121420383
1955	0.8583368659	0.8583368659	0	0	0.276935041	0.2080868781	0.8634059429	4.12134409
1956	0.8211829662	0.8211829662	0	0	0.2778460681	0.21079804	0.8656484485	4.121901989
1957	0.8148822784	0.8148822784	0	0	0.2740230858	0.2155950367	0.8586505055	4.122041702
1958	0.7962571979	0.7962571979	0	0	0.2689040303	0.2214533091	0.8527812958	4.121480465
1959	0.8265640736	0.8265640736	0	0	0.269241482	0.2011636347	0.8482661247	4.121257782
1960	0.7972606421	0.7972606421	0	0	0.2687141299	0.225851357	0.8602789044	4.121499062
1961	0.8024042845	0.8024042845	0	0	0.266651094	0.2200304419	0.8578907847	4.121316433
1962	0.777687192	0.777687192	0	0	0.2697050273	0.215989545	0.8592470288	4.121542931
1963	0.7900646925	0.7900646925	0	0	0.2741250396	0.2210262418	0.866589129	4.121558189
1964	0.7697466016	0.7697466016	0	0	0.2755997479	0.2227851599	0.8675438762	4.122229576
1965	0.7365174294	0.7365174294	0	0	0.2701463997	0.2205283344	0.8550084233	4.122183323
1966	0.7403687835	0.7403687835	0	0	0.2714304924	0.2185896486	0.857052505	4.121883392
1967	0.7248831987	0.7248831987	0	0	0.2673239112	0.2150562108	0.8501163721	4.121348381
1968	0.7225441337	0.7225441337	0	0	0.2665637136	0.2401967049	0.8611475825	4.121515751
1969	0.730307281	0.730307281	0	0	0.2614871562	0.2405929565	0.8558970094	4.121336937
1970	0.6549010277	0.6549010277	0	0	0.2619613111	0.2441149652	0.8566355109	4.121496677
1971	0.6608088017	0.6608088017	0	0	0.2658857703	0.2410202026	0.862191081	4.121819496
1972	0.6242228746	0.6242228746	0	0	0.267336607	0.247639358	0.863416791	4.122414112
1973	0.6177165508	0.6177165508	0	0	0.2639326751	0.2496355623	0.856025815	4.122673035
1974	0.6373234987	0.6373234987	0	0	0.2622824609	0.252848953	0.8533715606	4.122141838
1975	0.6401330829	0.6401330829	0	0	0.2611278892	0.2196806669	0.8393924236	4.121715546
1976	0.6279445291	0.6279445291	0	0	0.2560869455	0.2535804808	0.8429160118	4.121660233
1977	0.5772016644	0.5772016644	0	0	0.2537101209	0.2622311413	0.8510974646	4.121839046
1978	0.6243332624	0.6243332624	0	0	0.2652675807	0.239910692	0.860660851	4.121947289
1979	0.5624893904	0.5624893904	0	0	0.2647660077	0.2406578809	0.8571187258	4.122107506
1980	0.5374868512	0.5374868512	0	0	0.2635692954	0.2490841299	0.8540484905	4.122539043
