sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
104	0.7894225121	0.787968576	0.0014539361	0.5291891098	0.09285051376	0.9350258112	0.8072211146	4.025936127
105	0.7849455476	0.7773813605	0.00756418705	0.5262470841	0.09310857207	0.9387694597	0.8122210503	4.038855553
106	0.7822972536	0.785889864	-0.003592610359	0.5373576283	0.09552024305	0.9490957856	0.8304427266	4.029983997
107	0.7976448536	0.8039777875	-0.006332933903	0.5435197949	0.09625940025	0.9522922039	0.837415576	4.007111549
108	0.7992413044	0.7979576588	0.00128364563	0.5414227843	0.09619476646	0.9493380189	0.8316542506	4.015264511
109	0.7962428331	0.791726768	0.004516065121	0.5421373844	0.09629330039	0.9465709925	0.823829174	4.007273674
110	0.7746422291	0.774936676	-0.0002944469452	0.5324069262	0.09627426416	0.9333819151	0.7962488532	4.013296127
111	0.7731520534	0.7732025981	-5.054473877e-05	0.5278864503	0.0962523073	0.9259865284	0.7866137624	4.027267933
112	0.7900886536	0.7995305657	-0.009441912174	0.5247623324	0.09578587115	0.9282506108	0.7993176579	4.02916193
113	0.778799355	0.7794428468	-0.000643491745	0.5260721445	0.09668462723	0.9325026274	0.8097294569	4.046187401
114	0.776237011	0.7669675946	0.009269416332	0.5353019834	0.09542042762	0.9445984364	0.8280420899	4.04116106
115	0.7807730436	0.7689701915	0.01180285215	0.5402482152	0.09613945335	0.9451869726	0.8325116038	4.022068977
116	0.7788481712	0.765753448	0.01309472322	0.5438610315	0.09680763632	0.9455633759	0.8317105174	4.022057056
117	0.7797275782	0.7664642334	0.01326334476	0.5438265204	0.09557835013	0.9474141002	0.8281779289	4.007038116
118	0.7733590007	0.767534554	0.005824446678	0.529918015	0.0961882174	0.9377699494	0.8065078259	4.010798454
119	0.7564633489	0.7541747093	0.002288639545	0.5239724517	0.09470243007	0.9349829555	0.8021095991	4.029383183
120	0.7514914274	0.7552514076	-0.003759980202	0.5214713812	0.09384451807	0.9340993166	0.806836009	4.028911114
121	0.7483224869	0.7517105341	-0.003388047218	0.5209537745	0.09480492026	0.9385324121	0.8139744997	4.046617985
122	0.7418239117	0.7469822764	-0.005158364773	0.5331532359	0.0939167887	0.9497480989	0.8331172466	4.039560795
123	0.7404366732	0.7473570704	-0.006920397282	0.5397316813	0.09452389181	0.9529899359	0.8410149813	4.025829315
124	0.7352469563	0.7401002645	-0.004853308201	0.5459256768	0.09467941523	0.9506523609	0.8346225023	4.020711899
125	0.7343850136	0.7367213368	-0.002336323261	0.5469861031	0.09357891977	0.9541209936	0.8351615071	4.007000446
126	0.7265551686	0.7281342149	-0.001579046249	0.5351828337	0.09508663416	0.9473555684	0.8193236589	4.012804508
127	0.7208114862	0.718880415	0.001931071281	0.530485332	0.0966200605	0.942174077	0.8119442463	4.030488014
128	0.7162083983	0.7167417407	-0.0005333423615	0.5312736034	0.09255097806	0.9408224821	0.8119529486	4.026751041
129	0.7130215168	0.7104152441	0.002606272697	0.5284805894	0.09330935776	0.9475690126	0.8221071362	4.038687229
130	0.7359094024	0.7328532338	0.003056168556	0.5351663232	0.09343273938	0.9543752074	0.8333748579	4.040518761
131	0.7743850946	0.7664326429	0.007952451706	0.5416136384	0.09429817647	0.9589546919	0.8445519209	4.021544933
132	0.8224156499	0.8164601326	0.005955517292	0.5436140299	0.09425844252	0.9567661285	0.8419669867	4.016626835
133	0.8862127662	0.8719345331	0.01427823305	0.5412967801	0.09415782988	0.9571423531	0.8391469121	4.003108025
134	0.8810357451	0.8666590452	0.01437669992	0.5308523178	0.09445755929	0.95135355	0.8247887492	4.007596493
135	0.8870575428	0.8785694838	0.008488059044	0.5276984572	0.09461735189	0.9463328123	0.819544673	4.026222229
136	0.8831553459	0.876349926	0.006805419922	0.522377789	0.09462402761	0.9456242323	0.8241627216	4.022134781
137	0.8976407647	0.8882660866	0.009374678135	0.5205626488	0.09588812292	0.9432509542	0.8235910535	4.045031071
138	0.9160132408	0.8981361389	0.0178771019	0.5293254852	0.09437630326	0.9538969398	0.8391182423	4.041021347
139	0.9194267988	0.8904067278	0.02902007103	0.5339042544	0.09410989285	0.9557956457	0.8426863551	4.019684315
140	0.9170022607	0.8932676911	0.02373456955	0.5406690836	0.09580246359	0.9565052986	0.84481287	4.018235207
141	0.9325786829	0.9104194641	0.02215921879	0.5382897258	0.09550768137	0.9565011859	0.839862287	4.005391121
142	0.9316837788	0.9063919783	0.0252918005	0.5304176807	0.0964461714	0.9540780187	0.8324867487	4.002987385
143	0.9199349284	0.9061568379	0.01377809048	0.5256206989	0.09656650573	0.9473717809	0.8224231005	4.019884109
144	0.9249768853	0.9181867242	0.006790161133	0.5250396729	0.09532510489	0.947552979	0.8266661763	4.019735813
145	0.9383038282	0.9213876128	0.01691621542	0.5223559737	0.09585412592	0.9489954114	0.8329139948	4.043105602
146	0.9482727051	0.9281166792	0.02015602589	0.5270442963	0.09440556169	0.9558306336	0.8420808911	4.03925705
147	0.9339993596	0.910266161	0.02373319864	0.5354900956	0.09503599256	0.9591988325	0.8499240875	4.020559311
148	0.934429884	0.9203413129	0.01408857107	0.5385331511	0.09736637026	0.9589588642	0.8490368724	4.016941071
149	0.936824441	0.929043293	0.007781147957	0.5336255431	0.09510987252	0.9554703236	0.8372610807	4.002735138
150	0.9266235828	0.9104140401	0.01620954275	0.5344795585	0.09624105692	0.9536809325	0.8320096135	3.99346447
151	0.9328525066	0.9134755135	0.01937699318	0.5248347521	0.0975876078	0.9420121312	0.8136957884	4.017337799
152	0.9413381219	0.9167419672	0.02459615469	0.5235097408	0.09572909027	0.9386057854	0.8120609522	4.02277565
153	0.9439526796	0.915263772	0.02868890762	0.5231060982	0.09580305964	0.9479911327	0.8293501735	4.04103756
154	0.9235610962	0.9094201326	0.01414096355	0.5308017135	0.09641525894	0.9525796175	0.8372179866	4.037437439
155	0.901201129	0.8868956566	0.01430547237	0.537179172	0.09790690988	0.9547001123	0.8422148824	4.016880035
156	0.9013172984	0.8841618299	0.01715546846	0.5403369069	0.09741082788	0.9540368319	0.8415727019	4.014075756
157	0.9003599882	0.8789416552	0.02141833305	0.5415810943	0.09659193456	0.9536852241	0.8343238831	3.993062973
158	0.8463943005	0.8302251101	0.01616919041	0.5344934464	0.09726144373	0.9459927082	0.813226521	4.00104475
159	0.8112139702	0.8076756597	0.003538310528	0.5287498832	0.09716433287	0.9392088652	0.8042078614	4.01631403
160	0.8134813905	0.8121572137	0.001324176788	0.5229098201	0.09691023827	0.939121604	0.8147512078	4.025703907
161	0.8158649206	0.8010600805	0.01480484009	0.5225681067	0.0978590101	0.9409003258	0.8225210905	4.044430733
162	0.8304587603	0.814448595	0.01601016521	0.5323628187	0.09671100974	0.950055182	0.8331165314	4.040025234
163	0.8215676546	0.7982281446	0.02333950996	0.5364073515	0.09731928259	0.9543458223	0.8437392712	4.021914005
164	0.8313752413	0.8020113111	0.02936393023	0.5402875543	0.09771886468	0.9550545812	0.8449805975	4.015421391
165	0.8344515562	0.8030657172	0.03138583899	0.5400575399	0.09668467194	0.9533023834	0.835347414	3.999571323
166	0.8345288038	0.8103558421	0.02417296171	0.5291916728	0.09663414955	0.9473592043	0.819980979	4.005117416
167	0.8188649416	0.8099308014	0.008934140205	0.5263351202	0.09545488656	0.9415141344	0.8088243604	4.012172699
168	0.801859796	0.8026272655	-0.0007674694061	0.5203131437	0.09548960626	0.9410054088	0.8159083128	4.021799088
169	0.8028432727	0.7937760353	0.009067237377	0.5232088566	0.09666872025	0.9435847402	0.8241398335	4.042061806
170	0.7986821532	0.7901669741	0.008515179157	0.5320571065	0.09511115402	0.9525555968	0.8366572261	4.04541111
171	0.8007226586	0.7883814573	0.01234120131	0.5397917628	0.09550651163	0.9573017955	0.8468515277	4.025730133
172	0.7949902415	0.7795290351	0.01546120644	0.5478169918	0.09662569314	0.9578506947	0.8482744098	4.010739803
173	0.7934070826	0.7780556679	0.01535141468	0.5462135077	0.09567004442	0.9553267956	0.8378242254	3.991764545
174	0.7929571867	0.7810224891	0.01193469763	0.5408295393	0.09677933156	0.9504760504	0.8248125911	4.000459671
175	0.7721330523	0.7781011462	-0.005968093872	0.5420837998	0.0986597985	0.9463347197	0.8168694377	4.005610466
176	0.7771226764	0.7856345177	-0.008511841297	0.5350093842	0.100162372	0.9422917962	0.805788219	4.014734268
