sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
343	0.7195420265	0.7195420265	0	0	0.7955275774	0.6988914609	0.8251592517	1.093478322
344	0.739076972	0.739076972	0	0	0.7924589515	0.6961225867	0.823504746	1.093487859
345	0.7085236311	0.7085236311	0	0	0.7972060442	0.7017714977	0.8266823292	1.093530178
346	0.6827406287	0.6827406287	0	0	0.7969413996	0.7020820379	0.8267060518	1.093487024
347	0.7011381984	0.7011381984	0	0	0.7983393073	0.7050189972	0.8297429681	1.093429327
348	0.7466857433	0.7466857433	0	0	0.7976126671	0.7057586908	0.8321043849	1.093412995
349	0.7160223722	0.7160223722	0	0	0.8022391796	0.7102738023	0.8343836665	1.093450904
350	0.7373864055	0.7373864055	0	0	0.8009517193	0.706145525	0.8311408758	1.093445659
351	0.7700421214	0.7700421214	0	0	0.7972508669	0.7019222379	0.8288052678	1.093492031
352	0.7810727358	0.7810727358	0	0	0.7921537757	0.6964771748	0.8245922327	1.093490839
353	0.7282713652	0.7282713652	0	0	0.7937079668	0.6979033947	0.8226500154	1.093530536
354	0.7052335739	0.7052335739	0	0	0.8004927039	0.7063022852	0.8294218183	1.093460679
355	0.7043401599	0.7043401599	0	0	0.7981852293	0.705529511	0.8299196959	1.093407154
356	0.7350801229	0.7350801229	0	0	0.7955063581	0.703591764	0.8297615051	1.093367457
357	0.7241700292	0.7241700292	0	0	0.7950669527	0.7026181817	0.8284493685	1.093389392
358	0.7335960865	0.7335960865	0	0	0.7944881916	0.6996687651	0.8260192871	1.093451738
359	0.7542632818	0.7542632818	0	0	0.7948745489	0.6995927095	0.8265120387	1.093509674
360	0.786128521	0.786128521	0	0	0.7913700938	0.6960480809	0.8239423037	1.093493342
361	0.7284731865	0.7284731865	0	0	0.7980246544	0.7029973269	0.8276606798	1.093564034
362	0.7092844844	0.7092844844	0	0	0.8069586754	0.7128567696	0.8333593011	1.093432546
363	0.7091377974	0.7091377974	0	0	0.8079841137	0.7145673633	0.8352895379	1.09344542
364	0.7384511828	0.7384511828	0	0	0.8006534576	0.708317399	0.8323969841	1.093344688
365	0.7228117585	0.7228117585	0	0	0.8043974042	0.7115903497	0.8337735534	1.093429804
366	0.7259411216	0.7259411216	0	0	0.8021410108	0.7073341608	0.8312140107	1.093378186
367	0.7349148989	0.7349148989	0	0	0.8015770912	0.7053408623	0.8299168944	1.093487382
368	0.7483093143	0.7483093143	0	0	0.7979527712	0.7012631297	0.8260188103	1.093484998
369	0.7232239842	0.7232239842	0	0	0.8056823015	0.7110537291	0.8333773017	1.093577743
370	0.6961273551	0.6961273551	0	0	0.8131994605	0.7192901373	0.8388155699	1.093362093
371	0.6914219856	0.6914219856	0	0	0.8130190969	0.7201743722	0.8402209282	1.093352675
372	0.6762589812	0.6762589812	0	0	0.8092073798	0.716065526	0.8377648592	1.093330383
373	0.6418977976	0.6418977976	0	0	0.8096163869	0.7152332664	0.8359009027	1.093358636
