sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
333	0.738176167	0.738176167	0	0	0	0.9505089521	0.8317298889	4.12116003
334	0.6928629279	0.6928629279	0	0	0	0.9447308779	0.8166689873	4.120942116
335	0.6888055205	0.6888055205	0	0	0	0.943333149	0.8140997291	4.120874882
336	0.7205076218	0.7205076218	0	0	0	0.9417570233	0.8145003319	4.120858192
337	0.6808335185	0.6808335185	0	0	0	0.9399261475	0.8137581348	4.120830536
338	0.6573339701	0.6573339701	0	0	0	0.9507860541	0.8333625793	4.121103287
339	0.6754748821	0.6754748821	0	0	0	0.9531702995	0.8396145701	4.121187687
340	0.6988968849	0.6988968849	0	0	0	0.9521499872	0.8379384279	4.121211529
341	0.6916693449	0.6916693449	0	0	0	0.9503514171	0.8331154585	4.121131897
342	0.6811432838	0.6811432838	0	0	0	0.9425142407	0.8137720823	4.120911598
343	0.6742290854	0.6742290854	0	0	0	0.9423940778	0.8115267754	4.120871544
344	0.712288022	0.712288022	0	0	0	0.9420897961	0.8131731153	4.120863914
345	0.6851683855	0.6851683855	0	0	0	0.9384463429	0.8095933199	4.120751858
346	0.6620637178	0.6620637178	0	0	0	0.9453741908	0.8207823634	4.120947838
347	0.6734368801	0.6734368801	0	0	0	0.945050478	0.8231298327	4.120928764
348	0.7355539203	0.7355539203	0	0	0	0.9500796199	0.8344907165	4.120991707
349	0.7369191051	0.7369191051	0	0	0	0.9508897066	0.8365156054	4.121143341
350	0.7327700853	0.7327700853	0	0	0	0.9445311427	0.8208447695	4.120890617
351	0.7335829735	0.7335829735	0	0	0	0.9421086907	0.8153234124	4.120826244
352	0.7575796247	0.7575796247	0	0	0	0.9397662282	0.8142859936	4.120814323
353	0.7205174565	0.7205174565	0	0	0	0.9291274548	0.7992755175	4.120764732
354	0.7080626488	0.7080626488	0	0	0	0.9397692084	0.8177552819	4.120931149
355	0.7008499503	0.7008499503	0	0	0	0.9416760802	0.8234036565	4.120975971
356	0.7342583537	0.7342583537	0	0	0	0.9449070692	0.8302119374	4.12105751
357	0.7422655821	0.7422655821	0	0	0	0.9426971674	0.8253635168	4.121175766
358	0.727180779	0.727180779	0	0	0	0.9364658594	0.8109455109	4.120893002
359	0.735024333	0.735024333	0	0	0	0.9412893653	0.816462934	4.120786667
