sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
1062	1.6742028	1.6742028	0	0	0.121566467	0.1214491203	0.1214602366	0
1063	1.51969409	1.51969409	0	0	0.121401377	0.1213068888	0.1213475466	0
1064	1.327973604	1.327973604	0	0	0.1214550361	0.1212152317	0.1214318275	0
1065	1.248523474	1.248523474	0	0	0.1213836521	0.1210762635	0.1214285418	0
1066	1.394309998	1.394309998	0	0	0.1213736162	0.1212951466	0.1212452799	0
1067	1.484363794	1.484363794	0	0	0.1214258894	0.1213592365	0.1213094816	0
1068	1.582411647	1.582411647	0	0	0.1215396747	0.1214597151	0.1214560941	0
1069	1.682739496	1.682739496	0	0	0.1213977709	0.121391125	0.1212110519	0
1070	1.724787354	1.724787354	0	0	0.1215729192	0.1215377375	0.1213908643	0
1071	1.748336434	1.748336434	0	0	0.1214359179	0.1213590577	0.1213492081	0
1072	1.827830553	1.827830553	0	0	0.1214989349	0.1214173287	0.1213544384	0
1073	1.97490859	1.97490859	0	0	0.1215635911	0.1213439032	0.1215340942	0
1074	2.17633462	2.17633462	0	0	0.1214286909	0.121222496	0.121395804	0
1075	2.249084949	2.249084949	0	0	0.1213630587	0.1212609932	0.1212568358	0
1076	2.350530863	2.350530863	0	0	0.1215530485	0.1214750037	0.1214206442	0
1077	2.425440311	2.425440311	0	0	0.1215601712	0.1214836687	0.1214311048	0
1078	2.428992987	2.428992987	0	0	0.1215208098	0.1214590073	0.1213966981	0
1079	2.400760651	2.400760651	0	0	0.1215064451	0.1213809997	0.1214105412	0
1080	2.417114735	2.417114735	0	0	0.1215059161	0.1213352308	0.1214236096	0
1081	2.37739563	2.37739563	0	0	0.1214163452	0.1211983338	0.1214091778	0
1082	2.124471426	2.124471426	0	0	0.1214073077	0.121171698	0.1213954017	0
1083	1.939326406	1.939326406	0	0	0.1213939786	0.1212048009	0.1213177592	0
1084	1.744190097	1.744190097	0	0	0.12153586	0.1213383898	0.1214859933	0
1085	1.460345864	1.460345864	0	0	0.1216265634	0.1214086264	0.1215791032	0
1086	1.237086296	1.237086296	0	0	0.1215718463	0.1215892658	0.1213643402	0
1087	1.435968995	1.435968995	0	0	0.1215955839	0.1215201691	0.121484302	0
1088	1.862793326	1.862793326	0	0	0.1216198057	0.1214582846	0.1215653941	0
1089	2.648321152	2.648321152	0	0	0.1214779839	0.1212505773	0.1214502901	0
1090	2.98869586	2.98869586	0	0	0.1214205623	0.1212760583	0.1213162616	0
1091	2.958446026	2.958446026	0	0	0.1214402989	0.1214216277	0.1212663651	0
1092	2.763192415	2.763192415	0	0	0.1214822605	0.1215035468	0.1212957948	0
1093	2.587384701	2.587384701	0	0	0.1215008423	0.1215493903	0.1212888286	0
1094	2.356232882	2.356232882	0	0	0.121531032	0.1215563864	0.1213071123	0
1095	2.008699417	2.008699417	0	0	0.1214171723	0.1213357076	0.121332638	0
1096	1.853436112	1.853436112	0	0	0.1214564443	0.1213291734	0.1213952526	0
1097	2.070770502	2.070770502	0	0	0.1213909313	0.1211535558	0.1213763356	0
1098	2.39168191	2.39168191	0	0	0.1213282943	0.1211693436	0.1212603375	0
1099	2.74418664	2.74418664	0	0	0.1214073226	0.1214216426	0.1212064624	0
1100	3.114406586	3.114406586	0	0	0.1214641929	0.1214476675	0.1213119701	0
1101	3.444030762	3.444030762	0	0	0.1213799566	0.1214478835	0.1211775318	0
1102	3.570138216	3.570138216	0	0	0.1214463711	0.1214351878	0.1212483644	0
1103	3.644057751	3.644057751	0	0	0.1214721873	0.1213845164	0.1213997081	0
1104	3.947502851	3.947502851	0	0	0.1213462502	0.1211297885	0.1213173494	0
1105	3.756643057	3.756643057	0	0	0.1212768629	0.1210330576	0.1212520003	0
1106	3.304847002	3.304847002	0	0	0.1213788018	0.1211812869	0.1213219166	0
1107	2.80175662	2.80175662	0	0	0.1213627979	0.1212268844	0.1213013455	0
1108	2.459424496	2.459424496	0	0	0.121419929	0.1212165728	0.1213920712	0
1109	1.876282811	1.876282811	0	0	0.1213346571	0.1212284938	0.1212331057	0
1110	1.725808144	1.725808144	0	0	0.121449627	0.1213798448	0.1213104054	0
1111	1.550832748	1.550832748	0	0	0.1215232536	0.1214514375	0.1213965639	0
1112	1.397474885	1.397474885	0	0	0.1213766336	0.1211203113	0.121366553	0
1113	1.748728633	1.748728633	0	0	0.1214162782	0.1211961135	0.1213393882	0
1114	2.23820138	2.23820138	0	0	0.1213793233	0.1213108823	0.1212310567	0
1115	2.586067915	2.586067915	0	0	0.1214655787	0.1213642284	0.1213041469	0
1116	2.549873829	2.549873829	0	0	0.1213626042	0.1212168559	0.121247001	0
1117	2.830101728	2.830101728	0	0	0.1213288307	0.1213731393	0.1210796684	0
1118	2.316623688	2.316623688	0	0	0.121447511	0.1214771122	0.1212527603	0
1119	1.891859293	1.891859293	0	0	0.1215004101	0.1214475781	0.1213666946	0
1120	1.654623866	1.654623866	0	0	0.1213462576	0.1212632209	0.1212476343	0
1121	1.786903501	1.786903501	0	0	0.1214422733	0.1212687865	0.1213849336	0
1122	1.945099473	1.945099473	0	0	0.1213679761	0.121274218	0.1212814003	0
1123	2.077982903	2.077982903	0	0	0.1214355975	0.1213496402	0.1212978736	0
1124	2.27243185	2.27243185	0	0	0.1213827506	0.1212033182	0.1213247404	0
1125	2.342184067	2.342184067	0	0	0.1212724671	0.1212188154	0.1211321801	0
1126	2.438327312	2.438327312	0	0	0.1214463115	0.1214095727	0.1213121638	0
1127	2.460643053	2.460643053	0	0	0.1214917451	0.1214536652	0.1213714704	0
1128	2.47445631	2.47445631	0	0	0.1214414686	0.121277459	0.1214033216	0
1129	2.402149916	2.402149916	0	0	0.1213895604	0.1212591305	0.1213154197	0
1130	2.143015623	2.143015623	0	0	0.1213921085	0.1212788969	0.1213166192	0
1131	1.840722442	1.840722442	0	0	0.1214594096	0.121272482	0.1214116439	0
1132	1.539620757	1.539620757	0	0	0.121397391	0.1211299151	0.1214025989	0
1133	1.352416873	1.352416873	0	0	0.1213401183	0.1212292984	0.1212398782	0
