sample,mae_with_control,mae_without_control,better
406,0.6444979906082153,0.6444979906082153,no_control
407,0.6464908123016357,0.6464908123016357,no_control
408,0.6450642943382263,0.6450642943382263,no_control
409,0.6440963745117188,0.6440963745117188,no_control
410,0.6429443955421448,0.6429443955421448,no_control
411,0.6480716466903687,0.6480716466903687,no_control
412,0.6493707299232483,0.6493707299232483,no_control
413,0.6501455903053284,0.6501455903053284,no_control
414,0.650236964225769,0.650236964225769,no_control
415,0.6532889604568481,0.6532889604568481,no_control
416,0.6538651585578918,0.6538651585578918,no_control
417,0.657848596572876,0.657848596572876,no_control
418,0.6644284725189209,0.6644284725189209,no_control
419,0.6712674498558044,0.6712674498558044,no_control
420,0.6757901310920715,0.6757901310920715,no_control
421,0.665667712688446,0.665667712688446,no_control
422,0.6656167507171631,0.6656167507171631,no_control
423,0.666846513748169,0.666846513748169,no_control
424,0.6664031147956848,0.6664031147956848,no_control
425,0.6643598079681396,0.6643598079681396,no_control
426,0.6644783020019531,0.6644783020019531,no_control
427,0.664237380027771,0.664237380027771,no_control
428,0.6650986075401306,0.6650986075401306,no_control
429,0.6623712182044983,0.6623712182044983,no_control
430,0.6618699431419373,0.6618699431419373,no_control
431,0.660034716129303,0.660034716129303,no_control
432,0.655344545841217,0.655344545841217,no_control
433,0.6531616449356079,0.6531616449356079,no_control
434,0.6542758941650391,0.6542758941650391,no_control
435,0.6535896062850952,0.6535896062850952,no_control
436,0.6571860909461975,0.6571860909461975,no_control
437,0.6537940502166748,0.6537940502166748,no_control
438,0.6469804048538208,0.6469804048538208,no_control
439,0.6407922506332397,0.6407922506332397,no_control
440,0.6350728273391724,0.6350728273391724,no_control
441,0.6302793622016907,0.6302793622016907,no_control
442,0.625806450843811,0.625806450843811,no_control
443,0.6119977235794067,0.6119977235794067,no_control
444,0.5992925763130188,0.5992925763130188,no_control
445,0.5897235870361328,0.5897235870361328,no_control
446,0.5775781273841858,0.5775781273841858,no_control
447,0.5724877715110779,0.5724877715110779,no_control
448,0.5695685744285583,0.5695685744285583,no_control
449,0.5712640285491943,0.5712640285491943,no_control
450,0.5713251233100891,0.5713251233100891,no_control
451,0.5696842670440674,0.5696842670440674,no_control
452,0.5720410346984863,0.5720410346984863,no_control
453,0.5768366456031799,0.5768366456031799,no_control
454,0.5775732398033142,0.5775732398033142,no_control
455,0.5761132836341858,0.5761132836341858,no_control
456,0.5804991126060486,0.5804991126060486,no_control
457,0.5843362212181091,0.5843362212181091,no_control
458,0.5853530168533325,0.5853530168533325,no_control
459,0.5839694738388062,0.5839694738388062,no_control
460,0.5862650871276855,0.5862650871276855,no_control
461,0.591941773891449,0.591941773891449,no_control
462,0.5920149683952332,0.5920149683952332,no_control
463,0.594719648361206,0.594719648361206,no_control
464,0.6032414436340332,0.6032414436340332,no_control
465,0.5979794859886169,0.5979794859886169,no_control
466,0.5940253138542175,0.5940253138542175,no_control
467,0.5859678387641907,0.5859678387641907,no_control
468,0.5780595541000366,0.5780595541000366,no_control
469,0.573427140712738,0.573427140712738,no_control
470,0.5698142647743225,0.5698142647743225,no_control
471,0.5687578320503235,0.5687578320503235,no_control
472,0.5700202584266663,0.5700202584266663,no_control
473,0.5687382221221924,0.5687382221221924,no_control
474,0.5700644850730896,0.5700644850730896,no_control
475,0.5733892321586609,0.5733892321586609,no_control
476,0.5816898345947266,0.5816898345947266,no_control
477,0.587221622467041,0.587221622467041,no_control
478,0.5896599292755127,0.5896599292755127,no_control
479,0.5921432971954346,0.5921432971954346,no_control
480,0.5982312560081482,0.5982312560081482,no_control
481,0.5985661745071411,0.5985661745071411,no_control
482,0.5946798920631409,0.5946798920631409,no_control
483,0.594170331954956,0.594170331954956,no_control
484,0.5907973647117615,0.5907973647117615,no_control
485,0.5946924090385437,0.5946924090385437,no_control
486,0.5989917516708374,0.5989917516708374,no_control
487,0.5995522141456604,0.5995522141456604,no_control
488,0.6020057201385498,0.6020057201385498,no_control
489,0.599703311920166,0.599703311920166,no_control
490,0.5988739728927612,0.5988739728927612,no_control
491,0.6039168238639832,0.6039168238639832,no_control
492,0.6107907891273499,0.6107907891273499,no_control
493,0.6260392665863037,0.6260392665863037,no_control
494,0.6431085467338562,0.6431085467338562,no_control
495,0.653282880783081,0.653282880783081,no_control
496,0.661104142665863,0.661104142665863,no_control
497,0.6645402312278748,0.6645402312278748,no_control
498,0.665704607963562,0.665704607963562,no_control
499,0.6666949987411499,0.6666949987411499,no_control
500,0.6663617491722107,0.6663617491722107,no_control
501,0.66517174243927,0.66517174243927,no_control
502,0.660442054271698,0.660442054271698,no_control
503,0.6565476655960083,0.6565476655960083,no_control
504,0.6502269506454468,0.6502269506454468,no_control
505,0.6436465978622437,0.6436465978622437,no_control
506,0.642026960849762,0.642026960849762,no_control
507,0.6361068487167358,0.6361068487167358,no_control
508,0.634081244468689,0.634081244468689,no_control
509,0.6303551197052002,0.6303551197052002,no_control
510,0.6309576630592346,0.6309576630592346,no_control
511,0.6357648372650146,0.6357648372650146,no_control
512,0.6323645114898682,0.6323645114898682,no_control
513,0.6366572380065918,0.6366572380065918,no_control
514,0.6337428689002991,0.6337428689002991,no_control
515,0.6346726417541504,0.6346726417541504,no_control
516,0.6303304433822632,0.6303304433822632,no_control
517,0.6232446432113647,0.6232446432113647,no_control
518,0.6188910603523254,0.6188910603523254,no_control
519,0.6158286929130554,0.6158286929130554,no_control
520,0.6142507195472717,0.6142507195472717,no_control
521,0.612725019454956,0.612725019454956,no_control
522,0.6127415895462036,0.6127415895462036,no_control
523,0.6083394289016724,0.6083394289016724,no_control
524,0.6016882061958313,0.6016882061958313,no_control
525,0.5993074774742126,0.5993074774742126,no_control
526,0.59760582447052,0.59760582447052,no_control
527,0.5975422263145447,0.5975422263145447,no_control
528,0.5912606716156006,0.5912606716156006,no_control
529,0.5884302854537964,0.5884302854537964,no_control
530,0.5888038873672485,0.5888038873672485,no_control
531,0.5887933373451233,0.5887933373451233,no_control
532,0.585846483707428,0.585846483707428,no_control
533,0.5829855799674988,0.5829855799674988,no_control
534,0.5813712477684021,0.5813712477684021,no_control
535,0.5840491652488708,0.5840491652488708,no_control
536,0.5828158259391785,0.5828158259391785,no_control
537,0.5800985097885132,0.5800985097885132,no_control
538,0.5726718306541443,0.5726718306541443,no_control
539,0.55897057056427,0.55897057056427,no_control
540,0.5446177124977112,0.5446177124977112,no_control
541,0.5311324596405029,0.5311324596405029,no_control
542,0.5129441618919373,0.5129441618919373,no_control
543,0.5046432018280029,0.5046432018280029,no_control
544,0.49432259798049927,0.49432259798049927,no_control
545,0.48903024196624756,0.48903024196624756,no_control
546,0.48964011669158936,0.48964011669158936,no_control
547,0.4909111261367798,0.4909111261367798,no_control
548,0.49182838201522827,0.49182838201522827,no_control
549,0.49398982524871826,0.49398982524871826,no_control
550,0.4992027282714844,0.4992027282714844,no_control
551,0.5004346966743469,0.5004346966743469,no_control
552,0.5040293335914612,0.5040293335914612,no_control
553,0.5047532320022583,0.5047532320022583,no_control
554,0.5079188346862793,0.5079188346862793,no_control
555,0.5106552839279175,0.5106552839279175,no_control
556,0.5122299790382385,0.5122299790382385,no_control
557,0.5096843838691711,0.5096843838691711,no_control
558,0.5074315667152405,0.5074315667152405,no_control
559,0.5015731453895569,0.5015731453895569,no_control
560,0.5012789368629456,0.5012789368629456,no_control
561,0.5027109384536743,0.5027109384536743,no_control
562,0.5036002397537231,0.5036002397537231,no_control
563,0.5060675144195557,0.5060675144195557,no_control
564,0.5133193731307983,0.5133193731307983,no_control
565,0.5223318338394165,0.5223318338394165,no_control
566,0.5319594144821167,0.5319594144821167,no_control
567,0.5412736535072327,0.5412736535072327,no_control
568,0.5495564937591553,0.5495564937591553,no_control
569,0.5556196570396423,0.5556196570396423,no_control
570,0.5580249428749084,0.5580249428749084,no_control
571,0.563957691192627,0.563957691192627,no_control
572,0.5696219205856323,0.5696219205856323,no_control
573,0.5746490955352783,0.5746490955352783,no_control
574,0.5787103176116943,0.5787103176116943,no_control
575,0.5821893811225891,0.5821893811225891,no_control
576,0.5805367231369019,0.5805367231369019,no_control
577,0.5782380700111389,0.5782380700111389,no_control
578,0.5771254301071167,0.5771254301071167,no_control
579,0.5724000334739685,0.5724000334739685,no_control
580,0.5717318654060364,0.5717318654060364,no_control
581,0.5718791484832764,0.5718791484832764,no_control
582,0.5733515620231628,0.5733515620231628,no_control
583,0.5748245120048523,0.5748245120048523,no_control
584,0.5801212787628174,0.5801212787628174,no_control
585,0.5883970856666565,0.5883970856666565,no_control
586,0.5972281098365784,0.5972281098365784,no_control
587,0.6124627590179443,0.6124627590179443,no_control
588,0.6236086487770081,0.6236086487770081,no_control
589,0.6295491456985474,0.6295491456985474,no_control
590,0.6411579847335815,0.6411579847335815,no_control
591,0.6458434462547302,0.6458434462547302,no_control
592,0.6502933502197266,0.6502933502197266,no_control
593,0.6519913077354431,0.6519913077354431,no_control
594,0.651299238204956,0.651299238204956,no_control
595,0.6502465605735779,0.6502465605735779,no_control
596,0.6503541469573975,0.6503541469573975,no_control
597,0.6494140028953552,0.6494140028953552,no_control
598,0.649237871170044,0.649237871170044,no_control
599,0.6544154286384583,0.6544154286384583,no_control
600,0.6585907936096191,0.6585907936096191,no_control
601,0.6639047861099243,0.6639047861099243,no_control
602,0.6637661457061768,0.6637661457061768,no_control
603,0.6676005721092224,0.6676005721092224,no_control
604,0.6697803735733032,0.6697803735733032,no_control
605,0.6747515797615051,0.6747515797615051,no_control
606,0.6790320873260498,0.6790320873260498,no_control
607,0.6824397444725037,0.6824397444725037,no_control
608,0.6891738176345825,0.6891738176345825,no_control
609,0.6949891448020935,0.6949891448020935,no_control
610,0.6950836181640625,0.6950836181640625,no_control
611,0.696827232837677,0.696827232837677,no_control
612,0.6954094767570496,0.6954094767570496,no_control
613,0.7038386464118958,0.7038386464118958,no_control
614,0.6989036798477173,0.6989036798477173,no_control
615,0.6939527988433838,0.6939527988433838,no_control
616,0.6928096413612366,0.6928096413612366,no_control
617,0.6895252466201782,0.6895252466201782,no_control
618,0.6897187829017639,0.6897187829017639,no_control
619,0.6915643215179443,0.6915643215179443,no_control
620,0.6940804719924927,0.6940804719924927,no_control
621,0.6962386965751648,0.6962386965751648,no_control
622,0.6977943181991577,0.6977943181991577,no_control
623,0.701414942741394,0.701414942741394,no_control
624,0.7107089161872864,0.7107089161872864,no_control
625,0.7225297689437866,0.7225297689437866,no_control
626,0.7358328700065613,0.7358328700065613,no_control
627,0.7468757033348083,0.7468757033348083,no_control
628,0.7578712105751038,0.7578712105751038,no_control
629,0.7646593451499939,0.7646593451499939,no_control
630,0.7735063433647156,0.7735063433647156,no_control
631,0.7787755727767944,0.7787755727767944,no_control
632,0.7886089086532593,0.7886089086532593,no_control
633,0.7890812158584595,0.7890812158584595,no_control
634,0.7856089472770691,0.7856089472770691,no_control
635,0.7744965553283691,0.7744965553283691,no_control
636,0.7680068612098694,0.7680068612098694,no_control
637,0.7622567415237427,0.7622567415237427,no_control
638,0.7637079358100891,0.7637079358100891,no_control
639,0.759792149066925,0.759792149066925,no_control
640,0.7584515810012817,0.7584515810012817,no_control
641,0.7588204741477966,0.7588204741477966,no_control
642,0.759972095489502,0.759972095489502,no_control
643,0.7660197615623474,0.7660197615623474,no_control
644,0.7724773287773132,0.7724773287773132,no_control
645,0.7752106189727783,0.7752106189727783,no_control
646,0.7732101678848267,0.7732101678848267,no_control
647,0.7661697268486023,0.7661697268486023,no_control
648,0.7580991387367249,0.7580991387367249,no_control
649,0.7530223727226257,0.7530223727226257,no_control
650,0.7499538064002991,0.7499538064002991,no_control
651,0.7459372878074646,0.7459372878074646,no_control
652,0.7458436489105225,0.7458436489105225,no_control
