sample,mae_with_control,mae_without_control,better
73,0.8204832673072815,0.8204832673072815,no_control
74,0.8188926577568054,0.8188926577568054,no_control
75,0.8201425075531006,0.8201425075531006,no_control
76,0.8251836895942688,0.8251836895942688,no_control
77,0.8258413076400757,0.8258413076400757,no_control
78,0.8282413482666016,0.8282413482666016,no_control
79,0.825863242149353,0.825863242149353,no_control
80,0.8313271999359131,0.8313271999359131,no_control
81,0.8353351354598999,0.8353351354598999,no_control
82,0.8326791524887085,0.8326791524887085,no_control
83,0.8192089796066284,0.8192089796066284,no_control
84,0.7974563241004944,0.7974563241004944,no_control
85,0.7912334203720093,0.7912334203720093,no_control
86,0.7833375334739685,0.7833375334739685,no_control
87,0.7953469753265381,0.7953469753265381,no_control
88,0.8014387488365173,0.8014387488365173,no_control
89,0.8026545643806458,0.8026545643806458,no_control
90,0.8035570979118347,0.8035570979118347,no_control
91,0.8047606945037842,0.8047606945037842,no_control
92,0.8080671429634094,0.8080671429634094,no_control
93,0.811797559261322,0.811797559261322,no_control
94,0.8142535090446472,0.8142535090446472,no_control
95,0.813307523727417,0.813307523727417,no_control
96,0.80878084897995,0.80878084897995,no_control
97,0.8007209300994873,0.8007209300994873,no_control
98,0.7956430315971375,0.7956430315971375,no_control
99,0.7960737347602844,0.7960737347602844,no_control
100,0.7910556197166443,0.7910556197166443,no_control
101,0.7838130593299866,0.7838130593299866,no_control
102,0.7850776314735413,0.7850776314735413,no_control
103,0.7816211581230164,0.7816211581230164,no_control
104,0.7859398126602173,0.7859398126602173,no_control
105,0.7867547869682312,0.7867547869682312,no_control
106,0.7878360748291016,0.7878360748291016,no_control
107,0.7880950570106506,0.7880950570106506,no_control
108,0.7819137573242188,0.7819137573242188,no_control
109,0.7776362299919128,0.7776362299919128,no_control
110,0.775332510471344,0.775332510471344,no_control
111,0.7758663892745972,0.7758663892745972,no_control
112,0.7754479646682739,0.7754479646682739,no_control
113,0.7774902582168579,0.7774902582168579,no_control
114,0.7784253358840942,0.7784253358840942,no_control
115,0.7791345119476318,0.7791345119476318,no_control
116,0.7787635326385498,0.7787635326385498,no_control
117,0.7786056399345398,0.7786056399345398,no_control
118,0.7791323065757751,0.7791323065757751,no_control
119,0.7767099142074585,0.7767099142074585,no_control
120,0.774904727935791,0.774904727935791,no_control
121,0.7714498043060303,0.7714498043060303,no_control
122,0.7720615267753601,0.7720615267753601,no_control
123,0.7719563841819763,0.7719563841819763,no_control
124,0.770236611366272,0.770236611366272,no_control
125,0.7691391706466675,0.7691391706466675,no_control
126,0.7728258967399597,0.7728258967399597,no_control
127,0.7775628566741943,0.7775628566741943,no_control
128,0.776742696762085,0.776742696762085,no_control
129,0.7761383056640625,0.7761383056640625,no_control
130,0.7744893431663513,0.7744893431663513,no_control
131,0.7750195264816284,0.7750195264816284,no_control
132,0.7792955040931702,0.7792955040931702,no_control
133,0.7755799293518066,0.7755799293518066,no_control
134,0.7663291096687317,0.7663291096687317,no_control
135,0.7566841840744019,0.7566841840744019,no_control
136,0.7499996423721313,0.7499996423721313,no_control
137,0.7539884448051453,0.7539884448051453,no_control
138,0.7636680603027344,0.7636680603027344,no_control
139,0.772993266582489,0.772993266582489,no_control
140,0.7823969721794128,0.7823969721794128,no_control
141,0.7917003035545349,0.7917003035545349,no_control
142,0.7993120551109314,0.7993120551109314,no_control
143,0.8091498017311096,0.8091498017311096,no_control
144,0.819297194480896,0.819297194480896,no_control
145,0.8258956670761108,0.8258956670761108,no_control
146,0.8329693078994751,0.8329693078994751,no_control
147,0.8324962854385376,0.8324962854385376,no_control
148,0.8373660445213318,0.8373660445213318,no_control
149,0.8420901894569397,0.8420901894569397,no_control
150,0.8420822024345398,0.8420822024345398,no_control
151,0.8465585708618164,0.8465585708618164,no_control
152,0.8456922173500061,0.8456922173500061,no_control
153,0.8436792492866516,0.8436792492866516,no_control
154,0.8424911499023438,0.8424911499023438,no_control
155,0.8400547504425049,0.8400547504425049,no_control
156,0.8465157747268677,0.8465157747268677,no_control
157,0.8475029468536377,0.8475029468536377,no_control
158,0.8432443737983704,0.8432443737983704,no_control
159,0.8365325927734375,0.8365325927734375,no_control
160,0.8376781344413757,0.8376781344413757,no_control
161,0.8383613228797913,0.8383613228797913,no_control
162,0.8366591930389404,0.8366591930389404,no_control
163,0.8358016610145569,0.8358016610145569,no_control
164,0.8344262838363647,0.8344262838363647,no_control
165,0.8345416784286499,0.8345416784286499,no_control
166,0.8277177214622498,0.8277177214622498,no_control
167,0.8224626183509827,0.8224626183509827,no_control
168,0.8158666491508484,0.8158666491508484,no_control
169,0.8098831176757812,0.8098831176757812,no_control
170,0.803528368473053,0.803528368473053,no_control
171,0.797536313533783,0.797536313533783,no_control
172,0.7886310815811157,0.7886310815811157,no_control
173,0.7818906903266907,0.7818906903266907,no_control
174,0.7716925740242004,0.7716925740242004,no_control
175,0.7607085704803467,0.7607085704803467,no_control
176,0.7534480094909668,0.7534480094909668,no_control
177,0.7529449462890625,0.7529449462890625,no_control
178,0.761353075504303,0.761353075504303,no_control
179,0.7820197939872742,0.7820197939872742,no_control
180,0.8056890368461609,0.8056890368461609,no_control
181,0.8280410766601562,0.8280410766601562,no_control
182,0.8502849340438843,0.8502849340438843,no_control
183,0.8676015138626099,0.8676015138626099,no_control
184,0.874927818775177,0.874927818775177,no_control
185,0.8684396743774414,0.8684396743774414,no_control
186,0.8552908301353455,0.8552908301353455,no_control
187,0.8418533205986023,0.8418533205986023,no_control
188,0.829375684261322,0.829375684261322,no_control
189,0.8182924389839172,0.8182924389839172,no_control
190,0.8100190162658691,0.8100190162658691,no_control
191,0.8017181158065796,0.8017181158065796,no_control
192,0.7988448739051819,0.7988448739051819,no_control
193,0.7957185506820679,0.7957185506820679,no_control
194,0.7957257032394409,0.7957257032394409,no_control
195,0.7941491603851318,0.7941491603851318,no_control
196,0.7941809296607971,0.7941809296607971,no_control
197,0.7949160933494568,0.7949160933494568,no_control
198,0.7909209728240967,0.7909209728240967,no_control
199,0.7873916625976562,0.7873916625976562,no_control
200,0.7883366942405701,0.7883366942405701,no_control
201,0.7849433422088623,0.7849433422088623,no_control
202,0.7788437604904175,0.7788437604904175,no_control
203,0.7679553627967834,0.7679553627967834,no_control
204,0.7541841864585876,0.7541841864585876,no_control
205,0.736496090888977,0.736496090888977,no_control
206,0.7214155793190002,0.7214155793190002,no_control
207,0.7083837985992432,0.7083837985992432,no_control
208,0.6993265151977539,0.6993265151977539,no_control
209,0.6945991516113281,0.6945991516113281,no_control
210,0.6980398297309875,0.6980398297309875,no_control
211,0.7000433802604675,0.7000433802604675,no_control
212,0.7030301690101624,0.7030301690101624,no_control
213,0.702833890914917,0.702833890914917,no_control
214,0.7083719372749329,0.7083719372749329,no_control
215,0.7127739191055298,0.7127739191055298,no_control
216,0.7171628475189209,0.7171628475189209,no_control
217,0.7184361815452576,0.7184361815452576,no_control
218,0.7215247750282288,0.7215247750282288,no_control
219,0.721723198890686,0.721723198890686,no_control
220,0.72388756275177,0.72388756275177,no_control
221,0.7239749431610107,0.7239749431610107,no_control
222,0.7263034582138062,0.7263034582138062,no_control
223,0.7300081849098206,0.7300081849098206,no_control
224,0.7345729470252991,0.7345729470252991,no_control
225,0.7384258508682251,0.7384258508682251,no_control
226,0.7368135452270508,0.7368135452270508,no_control
227,0.7305940985679626,0.7305940985679626,no_control
228,0.7245047688484192,0.7245047688484192,no_control
229,0.7187125086784363,0.7187125086784363,no_control
230,0.7121609449386597,0.7121609449386597,no_control
231,0.7060426473617554,0.7060426473617554,no_control
232,0.7037305235862732,0.7037305235862732,no_control
233,0.7074705362319946,0.7074705362319946,no_control
234,0.7109103202819824,0.7109103202819824,no_control
235,0.7135507464408875,0.7135507464408875,no_control
236,0.7142957448959351,0.7142957448959351,no_control
237,0.714691162109375,0.714691162109375,no_control
238,0.7163538336753845,0.7163538336753845,no_control
239,0.719589114189148,0.719589114189148,no_control
240,0.7177154421806335,0.7177154421806335,no_control
241,0.7199147939682007,0.7199147939682007,no_control
242,0.7195923924446106,0.7195923924446106,no_control
243,0.7180574536323547,0.7180574536323547,no_control
244,0.7145545482635498,0.7145545482635498,no_control
245,0.7168487906455994,0.7168487906455994,no_control
246,0.7225196361541748,0.7225196361541748,no_control
247,0.7253511548042297,0.7253511548042297,no_control
248,0.7275477647781372,0.7275477647781372,no_control
249,0.7363771796226501,0.7363771796226501,no_control
250,0.7472873330116272,0.7472873330116272,no_control
251,0.7664859294891357,0.7664859294891357,no_control
252,0.7883255481719971,0.7883255481719971,no_control
253,0.8119127154350281,0.8119127154350281,no_control
254,0.8345453143119812,0.8345453143119812,no_control
255,0.8557814955711365,0.8557814955711365,no_control
256,0.8674338459968567,0.8674338459968567,no_control
257,0.8737508058547974,0.8737508058547974,no_control
258,0.8755437731742859,0.8755437731742859,no_control
259,0.8768190741539001,0.8768190741539001,no_control
260,0.8770921230316162,0.8770921230316162,no_control
261,0.8793889284133911,0.8793889284133911,no_control
262,0.8777027130126953,0.8777027130126953,no_control
263,0.8806474208831787,0.8806474208831787,no_control
264,0.8847454786300659,0.8847454786300659,no_control
265,0.8879690170288086,0.8879690170288086,no_control
266,0.8935995697975159,0.8935995697975159,no_control
267,0.8995499610900879,0.8995499610900879,no_control
268,0.9031023383140564,0.9031023383140564,no_control
269,0.9124194979667664,0.9124194979667664,no_control
270,0.921535849571228,0.921535849571228,no_control
271,0.9259964227676392,0.9259964227676392,no_control
272,0.929205060005188,0.929205060005188,no_control
273,0.9277076721191406,0.9277076721191406,no_control
274,0.9323348999023438,0.9323348999023438,no_control
275,0.9305984973907471,0.9305984973907471,no_control
276,0.9406665563583374,0.9406665563583374,no_control
277,0.9507378339767456,0.9507378339767456,no_control
278,0.9542024731636047,0.9542024731636047,no_control
279,0.9620303511619568,0.9620303511619568,no_control
280,0.958021342754364,0.958021342754364,no_control
281,0.9510418176651001,0.9510418176651001,no_control
282,0.9520790576934814,0.9520790576934814,no_control
283,0.9577677845954895,0.9577677845954895,no_control
284,0.9652125835418701,0.9652125835418701,no_control
285,0.9720149636268616,0.9720149636268616,no_control
286,0.9718199372291565,0.9718199372291565,no_control
287,0.9681550860404968,0.9681550860404968,no_control
288,0.9664325714111328,0.9664325714111328,no_control
289,0.9646796584129333,0.9646796584129333,no_control
290,0.9617784023284912,0.9617784023284912,no_control
291,0.9645909070968628,0.9645909070968628,no_control
292,0.9661856293678284,0.9661856293678284,no_control
293,0.9651267528533936,0.9651267528533936,no_control
294,0.9653478264808655,0.9653478264808655,no_control
295,0.9637291431427002,0.9637291431427002,no_control
296,0.9600517749786377,0.9600517749786377,no_control
297,0.959966242313385,0.959966242313385,no_control
298,0.9376901984214783,0.9376901984214783,no_control
299,0.9067415595054626,0.9067415595054626,no_control
300,0.8723629713058472,0.8723629713058472,no_control
301,0.836458683013916,0.836458683013916,no_control
302,0.8071374297142029,0.8071374297142029,no_control
303,0.7857679128646851,0.7857679128646851,no_control
304,0.7782972455024719,0.7782972455024719,no_control
305,0.7724416255950928,0.7724416255950928,no_control
306,0.7684668898582458,0.7684668898582458,no_control
307,0.766380250453949,0.766380250453949,no_control
308,0.7666580080986023,0.7666580080986023,no_control
309,0.7660108208656311,0.7660108208656311,no_control
310,0.7628466486930847,0.7628466486930847,no_control
311,0.7581455111503601,0.7581455111503601,no_control
312,0.7573246955871582,0.7573246955871582,no_control
313,0.7564597725868225,0.7564597725868225,no_control
314,0.7513525485992432,0.7513525485992432,no_control
315,0.7488870620727539,0.7488870620727539,no_control
316,0.7468409538269043,0.7468409538269043,no_control
317,0.7396143078804016,0.7396143078804016,no_control
318,0.7276840806007385,0.7276840806007385,no_control
319,0.7197139263153076,0.7197139263153076,no_control
320,0.7124402523040771,0.7124402523040771,no_control
321,0.7054871916770935,0.7054871916770935,no_control
322,0.6958617568016052,0.6958617568016052,no_control
323,0.688137948513031,0.688137948513031,no_control
324,0.6678782105445862,0.6678782105445862,no_control
325,0.6497923135757446,0.6497923135757446,no_control
326,0.6424596309661865,0.6424596309661865,no_control
327,0.6300593018531799,0.6300593018531799,no_control
328,0.6283602714538574,0.6283602714538574,no_control
329,0.6318778395652771,0.6318778395652771,no_control
330,0.6290463805198669,0.6290463805198669,no_control
331,0.6229648590087891,0.6229648590087891,no_control
332,0.6173320412635803,0.6173320412635803,no_control
333,0.6109732985496521,0.6109732985496521,no_control
334,0.6081254482269287,0.6081254482269287,no_control
335,0.6118630170822144,0.6118630170822144,no_control
336,0.6190552115440369,0.6190552115440369,no_control
337,0.6205921173095703,0.6205921173095703,no_control
338,0.6262326240539551,0.6262326240539551,no_control
339,0.6300439238548279,0.6300439238548279,no_control
340,0.6312066912651062,0.6312066912651062,no_control
341,0.6323525905609131,0.6323525905609131,no_control
342,0.6327205300331116,0.6327205300331116,no_control
343,0.6315736770629883,0.6315736770629883,no_control
344,0.6334677934646606,0.6334677934646606,no_control
345,0.6297346949577332,0.6297346949577332,no_control
346,0.6418753862380981,0.6418753862380981,no_control
347,0.6606695055961609,0.6606695055961609,no_control
348,0.681826114654541,0.681826114654541,no_control
349,0.7031391859054565,0.7031391859054565,no_control
350,0.7176207900047302,0.7176207900047302,no_control
351,0.7280282378196716,0.7280282378196716,no_control
352,0.7304538488388062,0.7304538488388062,no_control
353,0.7309847474098206,0.7309847474098206,no_control
354,0.7303819060325623,0.7303819060325623,no_control
355,0.729810893535614,0.729810893535614,no_control
356,0.726367712020874,0.726367712020874,no_control
357,0.7249429821968079,0.7249429821968079,no_control
358,0.7255768775939941,0.7255768775939941,no_control
359,0.7304307818412781,0.7304307818412781,no_control
360,0.7308840751647949,0.7308840751647949,no_control
361,0.7344440221786499,0.7344440221786499,no_control
362,0.738151490688324,0.738151490688324,no_control
363,0.7376155853271484,0.7376155853271484,no_control
364,0.7393661737442017,0.7393661737442017,no_control
365,0.7400721907615662,0.7400721907615662,no_control
366,0.7460025548934937,0.7460025548934937,no_control
367,0.7489426732063293,0.7489426732063293,no_control
368,0.7510448694229126,0.7510448694229126,no_control
369,0.7491628527641296,0.7491628527641296,no_control
370,0.7370700240135193,0.7370700240135193,no_control
371,0.7274172902107239,0.7274172902107239,no_control
372,0.7199275493621826,0.7199275493621826,no_control
373,0.7241559624671936,0.7241559624671936,no_control
374,0.7122790217399597,0.7122790217399597,no_control
375,0.7028196454048157,0.7028196454048157,no_control
376,0.69590163230896,0.69590163230896,no_control
377,0.6947143077850342,0.6947143077850342,no_control
378,0.6962103247642517,0.6962103247642517,no_control
379,0.6972487568855286,0.6972487568855286,no_control
380,0.6962850689888,0.6962850689888,no_control
381,0.6986562013626099,0.6986562013626099,no_control
382,0.7003915905952454,0.7003915905952454,no_control
383,0.6985806822776794,0.6985806822776794,no_control
384,0.6969326734542847,0.6969326734542847,no_control
385,0.6993321180343628,0.6993321180343628,no_control
386,0.6952089071273804,0.6952089071273804,no_control
387,0.6932030320167542,0.6932030320167542,no_control
388,0.6919039487838745,0.6919039487838745,no_control
389,0.6909299492835999,0.6909299492835999,no_control
390,0.6936562061309814,0.6936562061309814,no_control
391,0.6963983178138733,0.6963983178138733,no_control
392,0.698727011680603,0.698727011680603,no_control
393,0.6970972418785095,0.6970972418785095,no_control
394,0.6930800676345825,0.6930800676345825,no_control
395,0.6919437050819397,0.6919437050819397,no_control
396,0.6886647343635559,0.6886647343635559,no_control
397,0.6762427687644958,0.6762427687644958,no_control
398,0.6687459945678711,0.6687459945678711,no_control
399,0.6543608903884888,0.6543608903884888,no_control
400,0.6431799530982971,0.6431799530982971,no_control
401,0.6405386924743652,0.6405386924743652,no_control
402,0.6416854858398438,0.6416854858398438,no_control
403,0.6429795622825623,0.6429795622825623,no_control
404,0.6441158056259155,0.6441158056259155,no_control
405,0.6423161625862122,0.6423161625862122,no_control
406,0.6462240815162659,0.6462240815162659,no_control
407,0.6482337713241577,0.6482337713241577,no_control
408,0.6468074321746826,0.6468074321746826,no_control
409,0.6458421945571899,0.6458421945571899,no_control
410,0.6446901559829712,0.6446901559829712,no_control
411,0.6498156785964966,0.6498156785964966,no_control
412,0.6511147618293762,0.6511147618293762,no_control
413,0.6518896222114563,0.6518896222114563,no_control
414,0.6519814729690552,0.6519814729690552,no_control
415,0.6550479531288147,0.6550479531288147,no_control
416,0.6556212902069092,0.6556212902069092,no_control
417,0.6595507264137268,0.6595507264137268,no_control
418,0.6661111116409302,0.6661111116409302,no_control
419,0.6729341149330139,0.6729341149330139,no_control
420,0.6774656176567078,0.6774656176567078,no_control
421,0.6673597693443298,0.6673597693443298,no_control
422,0.6673226952552795,0.6673226952552795,no_control
423,0.6685252785682678,0.6685252785682678,no_control
424,0.6680623888969421,0.6680623888969421,no_control
425,0.6660215258598328,0.6660215258598328,no_control
426,0.6661465764045715,0.6661465764045715,no_control
427,0.6658954620361328,0.6658954620361328,no_control
428,0.6667534112930298,0.6667534112930298,no_control
429,0.6640240550041199,0.6640240550041199,no_control
430,0.6635645031929016,0.6635645031929016,no_control
431,0.661745011806488,0.661745011806488,no_control
432,0.6570592522621155,0.6570592522621155,no_control
433,0.6548804044723511,0.6548804044723511,no_control
434,0.6559959053993225,0.6559959053993225,no_control
435,0.6553118228912354,0.6553118228912354,no_control
436,0.6589082479476929,0.6589082479476929,no_control
437,0.6555159687995911,0.6555159687995911,no_control
438,0.6486911177635193,0.6486911177635193,no_control
439,0.6425047516822815,0.6425047516822815,no_control
440,0.6367882490158081,0.6367882490158081,no_control
441,0.631890594959259,0.631890594959259,no_control
442,0.6273543834686279,0.6273543834686279,no_control
443,0.6134840250015259,0.6134840250015259,no_control
444,0.6008524298667908,0.6008524298667908,no_control
445,0.5912941098213196,0.5912941098213196,no_control
446,0.5792204737663269,0.5792204737663269,no_control
447,0.5741429328918457,0.5741429328918457,no_control
448,0.5712153315544128,0.5712153315544128,no_control
449,0.5728757381439209,0.5728757381439209,no_control
450,0.5729886889457703,0.5729886889457703,no_control
451,0.5713406801223755,0.5713406801223755,no_control
452,0.5736963152885437,0.5736963152885437,no_control
453,0.5784980058670044,0.5784980058670044,no_control
454,0.5792368054389954,0.5792368054389954,no_control
455,0.5777798891067505,0.5777798891067505,no_control
456,0.5821495056152344,0.5821495056152344,no_control
457,0.5859894752502441,0.5859894752502441,no_control
458,0.5870084166526794,0.5870084166526794,no_control
459,0.5856175422668457,0.5856175422668457,no_control
460,0.5879035592079163,0.5879035592079163,no_control
461,0.5935786962509155,0.5935786962509155,no_control
462,0.593654453754425,0.593654453754425,no_control
463,0.5963612794876099,0.5963612794876099,no_control
464,0.6048840880393982,0.6048840880393982,no_control
465,0.5996248126029968,0.5996248126029968,no_control
466,0.595659077167511,0.595659077167511,no_control
467,0.5875933766365051,0.5875933766365051,no_control
468,0.5796723365783691,0.5796723365783691,no_control
469,0.5749953389167786,0.5749953389167786,no_control
470,0.5713374614715576,0.5713374614715576,no_control
471,0.5702667236328125,0.5702667236328125,no_control
472,0.5715399980545044,0.5715399980545044,no_control
473,0.5701923966407776,0.5701923966407776,no_control
474,0.5714839100837708,0.5714839100837708,no_control
475,0.5747796893119812,0.5747796893119812,no_control
476,0.5830790996551514,0.5830790996551514,no_control
477,0.5886039733886719,0.5886039733886719,no_control
478,0.5909876823425293,0.5909876823425293,no_control
479,0.5934696197509766,0.5934696197509766,no_control
480,0.5995644330978394,0.5995644330978394,no_control
481,0.5998931527137756,0.5998931527137756,no_control
482,0.5960078835487366,0.5960078835487366,no_control
483,0.5954906940460205,0.5954906940460205,no_control
484,0.5921195149421692,0.5921195149421692,no_control
485,0.5960119366645813,0.5960119366645813,no_control
486,0.6003214120864868,0.6003214120864868,no_control
487,0.6008846163749695,0.6008846163749695,no_control
488,0.603338360786438,0.603338360786438,no_control
489,0.6010435223579407,0.6010435223579407,no_control
490,0.6002139449119568,0.6002139449119568,no_control
491,0.6053180694580078,0.6053180694580078,no_control
492,0.6121153235435486,0.6121153235435486,no_control
493,0.6273221373558044,0.6273221373558044,no_control
494,0.6442816853523254,0.6442816853523254,no_control
495,0.6544283032417297,0.6544283032417297,no_control
496,0.6621757745742798,0.6621757745742798,no_control
497,0.6655697226524353,0.6655697226524353,no_control
498,0.6667646169662476,0.6667646169662476,no_control
499,0.6677852869033813,0.6677852869033813,no_control
500,0.6674266457557678,0.6674266457557678,no_control
501,0.6662763357162476,0.6662763357162476,no_control
502,0.6615587472915649,0.6615587472915649,no_control
503,0.6576809287071228,0.6576809287071228,no_control
504,0.6513561010360718,0.6513561010360718,no_control
505,0.6447814702987671,0.6447814702987671,no_control
506,0.643162727355957,0.643162727355957,no_control
507,0.6372470259666443,0.6372470259666443,no_control
508,0.6352241039276123,0.6352241039276123,no_control
509,0.6315097212791443,0.6315097212791443,no_control
510,0.6321274042129517,0.6321274042129517,no_control
511,0.6369600296020508,0.6369600296020508,no_control
512,0.6335252523422241,0.6335252523422241,no_control
513,0.6377357244491577,0.6377357244491577,no_control
514,0.6348127126693726,0.6348127126693726,no_control
515,0.6356841325759888,0.6356841325759888,no_control
516,0.6313143968582153,0.6313143968582153,no_control
517,0.6242193579673767,0.6242193579673767,no_control
518,0.6199038624763489,0.6199038624763489,no_control
519,0.6168090105056763,0.6168090105056763,no_control
520,0.6152281761169434,0.6152281761169434,no_control
521,0.6136907339096069,0.6136907339096069,no_control
522,0.613700807094574,0.613700807094574,no_control
523,0.6092732548713684,0.6092732548713684,no_control
524,0.6026433110237122,0.6026433110237122,no_control
525,0.6002517342567444,0.6002517342567444,no_control
526,0.5986180901527405,0.5986180901527405,no_control
527,0.5985832810401917,0.5985832810401917,no_control
528,0.5922930240631104,0.5922930240631104,no_control
529,0.5894542336463928,0.5894542336463928,no_control
530,0.5898342728614807,0.5898342728614807,no_control
531,0.5898255109786987,0.5898255109786987,no_control
532,0.5868737697601318,0.5868737697601318,no_control
533,0.5840060114860535,0.5840060114860535,no_control
534,0.5823953151702881,0.5823953151702881,no_control
535,0.5850843191146851,0.5850843191146851,no_control
536,0.5838492512702942,0.5838492512702942,no_control
537,0.581059992313385,0.581059992313385,no_control
538,0.5736472606658936,0.5736472606658936,no_control
539,0.5599216818809509,0.5599216818809509,no_control
540,0.5455384850502014,0.5455384850502014,no_control
541,0.5320870876312256,0.5320870876312256,no_control
542,0.5138539671897888,0.5138539671897888,no_control
543,0.5055890083312988,0.5055890083312988,no_control
544,0.49530211091041565,0.49530211091041565,no_control
545,0.48996999859809875,0.48996999859809875,no_control
546,0.49058860540390015,0.49058860540390015,no_control
547,0.49185648560523987,0.49185648560523987,no_control
548,0.4927738904953003,0.4927738904953003,no_control
549,0.4949224293231964,0.4949224293231964,no_control
550,0.500158965587616,0.500158965587616,no_control
551,0.5013658404350281,0.5013658404350281,no_control
552,0.5049536824226379,0.5049536824226379,no_control
553,0.5056765675544739,0.5056765675544739,no_control
554,0.5088423490524292,0.5088423490524292,no_control
555,0.5115756392478943,0.5115756392478943,no_control
556,0.5131509900093079,0.5131509900093079,no_control
557,0.5106067061424255,0.5106067061424255,no_control
558,0.5083550810813904,0.5083550810813904,no_control
559,0.5024939775466919,0.5024939775466919,no_control
560,0.5022191405296326,0.5022191405296326,no_control
561,0.5036662817001343,0.5036662817001343,no_control
562,0.5045670866966248,0.5045670866966248,no_control
563,0.5070267915725708,0.5070267915725708,no_control
564,0.514283299446106,0.514283299446106,no_control
565,0.5232873558998108,0.5232873558998108,no_control
566,0.5329096913337708,0.5329096913337708,no_control
567,0.54222571849823,0.54222571849823,no_control
568,0.5505136251449585,0.5505136251449585,no_control
569,0.5565669536590576,0.5565669536590576,no_control
570,0.5590014457702637,0.5590014457702637,no_control
571,0.5649343132972717,0.5649343132972717,no_control
572,0.5706311464309692,0.5706311464309692,no_control
573,0.5756968855857849,0.5756968855857849,no_control
574,0.579792320728302,0.579792320728302,no_control
575,0.5832642316818237,0.5832642316818237,no_control
576,0.5816043019294739,0.5816043019294739,no_control
577,0.5792864561080933,0.5792864561080933,no_control
578,0.5781522393226624,0.5781522393226624,no_control
579,0.5734567046165466,0.5734567046165466,no_control
580,0.5728450417518616,0.5728450417518616,no_control
581,0.5730284452438354,0.5730284452438354,no_control
582,0.5744901299476624,0.5744901299476624,no_control
583,0.5759771466255188,0.5759771466255188,no_control
584,0.5812753438949585,0.5812753438949585,no_control
585,0.5895520448684692,0.5895520448684692,no_control
586,0.5983824133872986,0.5983824133872986,no_control
587,0.6136806011199951,0.6136806011199951,no_control
588,0.6248254776000977,0.6248254776000977,no_control
589,0.6307675242424011,0.6307675242424011,no_control
590,0.6424148082733154,0.6424148082733154,no_control
591,0.647108793258667,0.647108793258667,no_control
592,0.6515647768974304,0.6515647768974304,no_control
593,0.6533671617507935,0.6533671617507935,no_control
594,0.6526837348937988,0.6526837348937988,no_control
595,0.6516431570053101,0.6516431570053101,no_control
596,0.6517108678817749,0.6517108678817749,no_control
597,0.6506971120834351,0.6506971120834351,no_control
598,0.6504461169242859,0.6504461169242859,no_control
599,0.6556087136268616,0.6556087136268616,no_control
600,0.6597964763641357,0.6597964763641357,no_control
601,0.665104866027832,0.665104866027832,no_control
602,0.6649692058563232,0.6649692058563232,no_control
603,0.6688135266304016,0.6688135266304016,no_control
604,0.6709943413734436,0.6709943413734436,no_control
605,0.6759614944458008,0.6759614944458008,no_control
606,0.6802430748939514,0.6802430748939514,no_control
607,0.6836836934089661,0.6836836934089661,no_control
608,0.6904672980308533,0.6904672980308533,no_control
609,0.6962705850601196,0.6962705850601196,no_control
610,0.6963489055633545,0.6963489055633545,no_control
611,0.6981672644615173,0.6981672644615173,no_control
612,0.6967537999153137,0.6967537999153137,no_control
613,0.7052205204963684,0.7052205204963684,no_control
614,0.7002996206283569,0.7002996206283569,no_control
615,0.6953834295272827,0.6953834295272827,no_control
616,0.6942192316055298,0.6942192316055298,no_control
617,0.6909417510032654,0.6909417510032654,no_control
618,0.6911906599998474,0.6911906599998474,no_control
619,0.6930930614471436,0.6930930614471436,no_control
620,0.6956464648246765,0.6956464648246765,no_control
621,0.6978172063827515,0.6978172063827515,no_control
622,0.6993412375450134,0.6993412375450134,no_control
623,0.7029376029968262,0.7029376029968262,no_control
624,0.7122129201889038,0.7122129201889038,no_control
625,0.7240613102912903,0.7240613102912903,no_control
626,0.7373782992362976,0.7373782992362976,no_control
627,0.7484195232391357,0.7484195232391357,no_control
628,0.7594024538993835,0.7594024538993835,no_control
629,0.7661907076835632,0.7661907076835632,no_control
630,0.7750396728515625,0.7750396728515625,no_control
631,0.7803133130073547,0.7803133130073547,no_control
632,0.7901513576507568,0.7901513576507568,no_control
633,0.7906303405761719,0.7906303405761719,no_control
634,0.7871596813201904,0.7871596813201904,no_control
635,0.7760406732559204,0.7760406732559204,no_control
636,0.7695216536521912,0.7695216536521912,no_control
637,0.7637689709663391,0.7637689709663391,no_control
638,0.765201210975647,0.765201210975647,no_control
639,0.7612841725349426,0.7612841725349426,no_control
640,0.759941816329956,0.759941816329956,no_control
641,0.760246753692627,0.760246753692627,no_control
642,0.7613948583602905,0.7613948583602905,no_control
643,0.7674434185028076,0.7674434185028076,no_control
644,0.77390456199646,0.77390456199646,no_control
645,0.776644766330719,0.776644766330719,no_control
646,0.7746784687042236,0.7746784687042236,no_control
647,0.7676845788955688,0.7676845788955688,no_control
648,0.7596530914306641,0.7596530914306641,no_control
649,0.7545915246009827,0.7545915246009827,no_control
650,0.7515274286270142,0.7515274286270142,no_control
651,0.7475088834762573,0.7475088834762573,no_control
652,0.7474212050437927,0.7474212050437927,no_control
653,0.7472785115242004,0.7472785115242004,no_control
654,0.7471553683280945,0.7471553683280945,no_control
655,0.7406327724456787,0.7406327724456787,no_control
656,0.7287843227386475,0.7287843227386475,no_control
657,0.7186306715011597,0.7186306715011597,no_control
658,0.7272945046424866,0.7272945046424866,no_control
659,0.7403650283813477,0.7403650283813477,no_control
